Consumption (kWh), Start, End, Price(p), Cost(p)
 0.001, 2024-08-12T19:30:00+01:00, 2024-08-12T20:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-12T20:00:00+01:00, 2024-08-12T20:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-12T20:30:00+01:00, 2024-08-12T21:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-12T21:00:00+01:00, 2024-08-12T21:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-12T21:30:00+01:00, 2024-08-12T22:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-12T22:00:00+01:00, 2024-08-12T22:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-12T22:30:00+01:00, 2024-08-12T23:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-12T23:00:00+01:00, 2024-08-12T23:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-12T23:30:00+01:00, 2024-08-13T00:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T00:00:00+01:00, 2024-08-13T00:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T00:30:00+01:00, 2024-08-13T01:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-13T01:00:00+01:00, 2024-08-13T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-13T01:30:00+01:00, 2024-08-13T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T02:00:00+01:00, 2024-08-13T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-13T02:30:00+01:00, 2024-08-13T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-13T03:00:00+01:00, 2024-08-13T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T03:30:00+01:00, 2024-08-13T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T04:00:00+01:00, 2024-08-13T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T04:30:00+01:00, 2024-08-13T05:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-13T05:00:00+01:00, 2024-08-13T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-13T05:30:00+01:00, 2024-08-13T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T06:00:00+01:00, 2024-08-13T06:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-13T06:30:00+01:00, 2024-08-13T07:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-13T07:00:00+01:00, 2024-08-13T07:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T07:30:00+01:00, 2024-08-13T08:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T08:00:00+01:00, 2024-08-13T08:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-13T08:30:00+01:00, 2024-08-13T09:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-13T09:00:00+01:00, 2024-08-13T09:30:00+01:00, 15.00,  0.015
 0.010, 2024-08-13T09:30:00+01:00, 2024-08-13T10:00:00+01:00, 15.00,  0.150
 0.009, 2024-08-13T10:00:00+01:00, 2024-08-13T10:30:00+01:00, 15.00,  0.135
 0.001, 2024-08-13T10:30:00+01:00, 2024-08-13T11:00:00+01:00, 15.00,  0.015
 0.006, 2024-08-13T11:00:00+01:00, 2024-08-13T11:30:00+01:00, 15.00,  0.090
 0.698, 2024-08-13T11:30:00+01:00, 2024-08-13T12:00:00+01:00, 15.00, 10.470
 1.480, 2024-08-13T12:00:00+01:00, 2024-08-13T12:30:00+01:00, 15.00, 22.200
 1.715, 2024-08-13T12:30:00+01:00, 2024-08-13T13:00:00+01:00, 15.00, 25.725
 1.699, 2024-08-13T13:00:00+01:00, 2024-08-13T13:30:00+01:00, 15.00, 25.485
 1.798, 2024-08-13T13:30:00+01:00, 2024-08-13T14:00:00+01:00, 15.00, 26.970
 2.033, 2024-08-13T14:00:00+01:00, 2024-08-13T14:30:00+01:00, 15.00, 30.495
 2.031, 2024-08-13T14:30:00+01:00, 2024-08-13T15:00:00+01:00, 15.00, 30.465
 1.819, 2024-08-13T15:00:00+01:00, 2024-08-13T15:30:00+01:00, 15.00, 27.285
 1.667, 2024-08-13T15:30:00+01:00, 2024-08-13T16:00:00+01:00, 15.00, 25.005
 1.443, 2024-08-13T16:00:00+01:00, 2024-08-13T16:30:00+01:00, 15.00, 21.645
 0.409, 2024-08-13T16:30:00+01:00, 2024-08-13T17:00:00+01:00, 15.00,  6.135
 0.200, 2024-08-13T17:00:00+01:00, 2024-08-13T17:30:00+01:00, 15.00,  3.000
 0.008, 2024-08-13T17:30:00+01:00, 2024-08-13T18:00:00+01:00, 15.00,  0.120
 0.002, 2024-08-13T18:00:00+01:00, 2024-08-13T18:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-13T18:30:00+01:00, 2024-08-13T19:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-13T19:00:00+01:00, 2024-08-13T19:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-13T19:30:00+01:00, 2024-08-13T20:00:00+01:00, 15.00,  0.015
 0.004, 2024-08-13T20:00:00+01:00, 2024-08-13T20:30:00+01:00, 15.00,  0.060
 0.003, 2024-08-13T20:30:00+01:00, 2024-08-13T21:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-13T21:00:00+01:00, 2024-08-13T21:30:00+01:00, 15.00,  0.060
 0.002, 2024-08-13T21:30:00+01:00, 2024-08-13T22:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-13T22:00:00+01:00, 2024-08-13T22:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-13T22:30:00+01:00, 2024-08-13T23:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-13T23:00:00+01:00, 2024-08-13T23:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-13T23:30:00+01:00, 2024-08-14T00:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-14T00:00:00+01:00, 2024-08-14T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-14T00:30:00+01:00, 2024-08-14T01:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-15T01:00:00+01:00, 2024-08-15T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T01:30:00+01:00, 2024-08-15T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T02:00:00+01:00, 2024-08-15T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-15T02:30:00+01:00, 2024-08-15T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T03:00:00+01:00, 2024-08-15T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T03:30:00+01:00, 2024-08-15T04:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-15T04:00:00+01:00, 2024-08-15T04:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T04:30:00+01:00, 2024-08-15T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T05:00:00+01:00, 2024-08-15T05:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T05:30:00+01:00, 2024-08-15T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T06:00:00+01:00, 2024-08-15T06:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-15T06:30:00+01:00, 2024-08-15T07:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T07:00:00+01:00, 2024-08-15T07:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T07:30:00+01:00, 2024-08-15T08:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-15T08:00:00+01:00, 2024-08-15T08:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-15T08:30:00+01:00, 2024-08-15T09:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T09:00:00+01:00, 2024-08-15T09:30:00+01:00, 15.00,  0.000
 0.008, 2024-08-15T09:30:00+01:00, 2024-08-15T10:00:00+01:00, 15.00,  0.120
 0.007, 2024-08-15T10:00:00+01:00, 2024-08-15T10:30:00+01:00, 15.00,  0.105
 0.037, 2024-08-15T10:30:00+01:00, 2024-08-15T11:00:00+01:00, 15.00,  0.555
 0.019, 2024-08-15T11:00:00+01:00, 2024-08-15T11:30:00+01:00, 15.00,  0.285
 0.006, 2024-08-15T11:30:00+01:00, 2024-08-15T12:00:00+01:00, 15.00,  0.090
 0.004, 2024-08-15T12:00:00+01:00, 2024-08-15T12:30:00+01:00, 15.00,  0.060
 0.004, 2024-08-15T12:30:00+01:00, 2024-08-15T13:00:00+01:00, 15.00,  0.060
 0.000, 2024-08-15T13:00:00+01:00, 2024-08-15T13:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-15T13:30:00+01:00, 2024-08-15T14:00:00+01:00, 15.00,  0.030
 0.017, 2024-08-15T14:00:00+01:00, 2024-08-15T14:30:00+01:00, 15.00,  0.255
 0.318, 2024-08-15T14:30:00+01:00, 2024-08-15T15:00:00+01:00, 15.00,  4.770
 1.055, 2024-08-15T15:00:00+01:00, 2024-08-15T15:30:00+01:00, 15.00, 15.825
 0.556, 2024-08-15T15:30:00+01:00, 2024-08-15T16:00:00+01:00, 15.00,  8.340
 0.086, 2024-08-15T16:00:00+01:00, 2024-08-15T16:30:00+01:00, 15.00,  1.290
 0.139, 2024-08-15T16:30:00+01:00, 2024-08-15T17:00:00+01:00, 15.00,  2.085
 0.611, 2024-08-15T17:00:00+01:00, 2024-08-15T17:30:00+01:00, 15.00,  9.165
 0.019, 2024-08-15T17:30:00+01:00, 2024-08-15T18:00:00+01:00, 15.00,  0.285
 0.004, 2024-08-15T18:00:00+01:00, 2024-08-15T18:30:00+01:00, 15.00,  0.060
 0.005, 2024-08-15T18:30:00+01:00, 2024-08-15T19:00:00+01:00, 15.00,  0.075
 0.002, 2024-08-15T19:00:00+01:00, 2024-08-15T19:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-15T19:30:00+01:00, 2024-08-15T20:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-15T20:00:00+01:00, 2024-08-15T20:30:00+01:00, 15.00,  0.045
 0.004, 2024-08-15T20:30:00+01:00, 2024-08-15T21:00:00+01:00, 15.00,  0.060
 0.002, 2024-08-15T21:00:00+01:00, 2024-08-15T21:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-15T21:30:00+01:00, 2024-08-15T22:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-15T22:00:00+01:00, 2024-08-15T22:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-15T22:30:00+01:00, 2024-08-15T23:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-15T23:00:00+01:00, 2024-08-15T23:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-15T23:30:00+01:00, 2024-08-16T00:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T00:00:00+01:00, 2024-08-16T00:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-16T00:30:00+01:00, 2024-08-16T01:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T01:00:00+01:00, 2024-08-16T01:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T01:30:00+01:00, 2024-08-16T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T02:00:00+01:00, 2024-08-16T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-16T02:30:00+01:00, 2024-08-16T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T03:00:00+01:00, 2024-08-16T03:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-16T03:30:00+01:00, 2024-08-16T04:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T04:00:00+01:00, 2024-08-16T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T04:30:00+01:00, 2024-08-16T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T05:00:00+01:00, 2024-08-16T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-16T05:30:00+01:00, 2024-08-16T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T06:00:00+01:00, 2024-08-16T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T06:30:00+01:00, 2024-08-16T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T07:00:00+01:00, 2024-08-16T07:30:00+01:00, 15.00,  0.000
 0.006, 2024-08-16T07:30:00+01:00, 2024-08-16T08:00:00+01:00, 15.00,  0.090
 0.004, 2024-08-16T08:00:00+01:00, 2024-08-16T08:30:00+01:00, 15.00,  0.060
 0.004, 2024-08-16T08:30:00+01:00, 2024-08-16T09:00:00+01:00, 15.00,  0.060
 0.000, 2024-08-16T09:00:00+01:00, 2024-08-16T09:30:00+01:00, 15.00,  0.000
 0.005, 2024-08-16T09:30:00+01:00, 2024-08-16T10:00:00+01:00, 15.00,  0.075
 0.002, 2024-08-16T10:00:00+01:00, 2024-08-16T10:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-16T10:30:00+01:00, 2024-08-16T11:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-16T11:00:00+01:00, 2024-08-16T11:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-16T11:30:00+01:00, 2024-08-16T12:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-16T12:00:00+01:00, 2024-08-16T12:30:00+01:00, 15.00,  0.015
 0.771, 2024-08-16T12:30:00+01:00, 2024-08-16T13:00:00+01:00, 15.00, 11.565
 1.437, 2024-08-16T13:00:00+01:00, 2024-08-16T13:30:00+01:00, 15.00, 21.555
 1.941, 2024-08-16T13:30:00+01:00, 2024-08-16T14:00:00+01:00, 15.00, 29.115
 1.977, 2024-08-16T14:00:00+01:00, 2024-08-16T14:30:00+01:00, 15.00, 29.655
 2.002, 2024-08-16T14:30:00+01:00, 2024-08-16T15:00:00+01:00, 15.00, 30.030
 1.848, 2024-08-16T15:00:00+01:00, 2024-08-16T15:30:00+01:00, 15.00, 27.720
 1.742, 2024-08-16T15:30:00+01:00, 2024-08-16T16:00:00+01:00, 15.00, 26.130
 1.628, 2024-08-16T16:00:00+01:00, 2024-08-16T16:30:00+01:00, 15.00, 24.420
 1.131, 2024-08-16T16:30:00+01:00, 2024-08-16T17:00:00+01:00, 15.00, 16.965
 0.732, 2024-08-16T17:00:00+01:00, 2024-08-16T17:30:00+01:00, 15.00, 10.980
 0.021, 2024-08-16T17:30:00+01:00, 2024-08-16T18:00:00+01:00, 15.00,  0.315
 0.005, 2024-08-16T18:00:00+01:00, 2024-08-16T18:30:00+01:00, 15.00,  0.075
 0.173, 2024-08-16T18:30:00+01:00, 2024-08-16T19:00:00+01:00, 15.00,  2.595
 0.047, 2024-08-16T19:00:00+01:00, 2024-08-16T19:30:00+01:00, 15.00,  0.705
 0.001, 2024-08-16T19:30:00+01:00, 2024-08-16T20:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-16T20:00:00+01:00, 2024-08-16T20:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-16T20:30:00+01:00, 2024-08-16T21:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-16T21:00:00+01:00, 2024-08-16T21:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-16T21:30:00+01:00, 2024-08-16T22:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T22:00:00+01:00, 2024-08-16T22:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-16T22:30:00+01:00, 2024-08-16T23:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-16T23:00:00+01:00, 2024-08-16T23:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-16T23:30:00+01:00, 2024-08-17T00:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-17T00:00:00+01:00, 2024-08-17T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-17T00:30:00+01:00, 2024-08-17T01:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-17T01:00:00+01:00, 2024-08-17T01:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-17T01:30:00+01:00, 2024-08-17T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-17T02:00:00+01:00, 2024-08-17T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-17T02:30:00+01:00, 2024-08-17T03:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-17T03:00:00+01:00, 2024-08-17T03:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-17T03:30:00+01:00, 2024-08-17T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-17T04:00:00+01:00, 2024-08-17T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-17T04:30:00+01:00, 2024-08-17T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-17T05:00:00+01:00, 2024-08-17T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-17T05:30:00+01:00, 2024-08-17T06:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-17T06:00:00+01:00, 2024-08-17T06:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-17T06:30:00+01:00, 2024-08-17T07:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-17T07:00:00+01:00, 2024-08-17T07:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-17T07:30:00+01:00, 2024-08-17T08:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-17T08:00:00+01:00, 2024-08-17T08:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-17T08:30:00+01:00, 2024-08-17T09:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-17T09:00:00+01:00, 2024-08-17T09:30:00+01:00, 15.00,  0.015
 0.004, 2024-08-17T09:30:00+01:00, 2024-08-17T10:00:00+01:00, 15.00,  0.060
 0.002, 2024-08-17T10:00:00+01:00, 2024-08-17T10:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-17T10:30:00+01:00, 2024-08-17T11:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-17T11:00:00+01:00, 2024-08-17T11:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-17T11:30:00+01:00, 2024-08-17T12:00:00+01:00, 15.00,  0.030
 0.011, 2024-08-17T12:00:00+01:00, 2024-08-17T12:30:00+01:00, 15.00,  0.165
 0.740, 2024-08-17T12:30:00+01:00, 2024-08-17T13:00:00+01:00, 15.00, 11.100
 1.212, 2024-08-17T13:00:00+01:00, 2024-08-17T13:30:00+01:00, 15.00, 18.180
 1.293, 2024-08-17T13:30:00+01:00, 2024-08-17T14:00:00+01:00, 15.00, 19.395
 1.572, 2024-08-17T14:00:00+01:00, 2024-08-17T14:30:00+01:00, 15.00, 23.580
 1.662, 2024-08-17T14:30:00+01:00, 2024-08-17T15:00:00+01:00, 15.00, 24.930
 1.460, 2024-08-17T15:00:00+01:00, 2024-08-17T15:30:00+01:00, 15.00, 21.900
 1.345, 2024-08-17T15:30:00+01:00, 2024-08-17T16:00:00+01:00, 15.00, 20.175
 1.039, 2024-08-17T16:00:00+01:00, 2024-08-17T16:30:00+01:00, 15.00, 15.585
 0.946, 2024-08-17T16:30:00+01:00, 2024-08-17T17:00:00+01:00, 15.00, 14.190
 0.226, 2024-08-17T17:00:00+01:00, 2024-08-17T17:30:00+01:00, 15.00,  3.390
 0.006, 2024-08-17T17:30:00+01:00, 2024-08-17T18:00:00+01:00, 15.00,  0.090
 0.006, 2024-08-17T18:00:00+01:00, 2024-08-17T18:30:00+01:00, 15.00,  0.090
 0.039, 2024-08-17T18:30:00+01:00, 2024-08-17T19:00:00+01:00, 15.00,  0.585
 0.001, 2024-08-17T19:00:00+01:00, 2024-08-17T19:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-17T19:30:00+01:00, 2024-08-17T20:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-17T20:00:00+01:00, 2024-08-17T20:30:00+01:00, 15.00,  0.045
 0.004, 2024-08-17T20:30:00+01:00, 2024-08-17T21:00:00+01:00, 15.00,  0.060
 0.002, 2024-08-17T21:00:00+01:00, 2024-08-17T21:30:00+01:00, 15.00,  0.030
 0.000, 2024-08-17T21:30:00+01:00, 2024-08-17T22:00:00+01:00, 15.00,  0.000
 0.002, 2024-08-17T22:00:00+01:00, 2024-08-17T22:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-17T22:30:00+01:00, 2024-08-17T23:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-17T23:00:00+01:00, 2024-08-17T23:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-17T23:30:00+01:00, 2024-08-18T00:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-18T00:00:00+01:00, 2024-08-18T00:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-18T00:30:00+01:00, 2024-08-18T01:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T01:00:00+01:00, 2024-08-18T01:30:00+01:00, 15.00,  0.030
 0.000, 2024-08-18T01:30:00+01:00, 2024-08-18T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T02:00:00+01:00, 2024-08-18T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T02:30:00+01:00, 2024-08-18T03:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-18T03:00:00+01:00, 2024-08-18T03:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-18T03:30:00+01:00, 2024-08-18T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T04:00:00+01:00, 2024-08-18T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T04:30:00+01:00, 2024-08-18T05:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-18T05:00:00+01:00, 2024-08-18T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-18T05:30:00+01:00, 2024-08-18T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T06:00:00+01:00, 2024-08-18T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T06:30:00+01:00, 2024-08-18T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-18T07:00:00+01:00, 2024-08-18T07:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-18T07:30:00+01:00, 2024-08-18T08:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-18T08:00:00+01:00, 2024-08-18T08:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-18T08:30:00+01:00, 2024-08-18T09:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-18T09:00:00+01:00, 2024-08-18T09:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-18T09:30:00+01:00, 2024-08-18T10:00:00+01:00, 15.00,  0.030
 0.006, 2024-08-18T10:00:00+01:00, 2024-08-18T10:30:00+01:00, 15.00,  0.090
 0.004, 2024-08-18T10:30:00+01:00, 2024-08-18T11:00:00+01:00, 15.00,  0.060
 1.709, 2024-08-18T11:00:00+01:00, 2024-08-18T11:30:00+01:00, 15.00, 25.635
 3.350, 2024-08-18T11:30:00+01:00, 2024-08-18T12:00:00+01:00, 15.00, 50.250
 1.490, 2024-08-18T12:00:00+01:00, 2024-08-18T12:30:00+01:00, 15.00, 22.350
 1.138, 2024-08-18T12:30:00+01:00, 2024-08-18T13:00:00+01:00, 15.00, 17.070
 0.139, 2024-08-18T13:00:00+01:00, 2024-08-18T13:30:00+01:00, 15.00,  2.085
 0.000, 2024-08-18T13:30:00+01:00, 2024-08-18T14:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-18T14:00:00+01:00, 2024-08-18T14:30:00+01:00, 15.00,  0.015
 0.019, 2024-08-18T14:30:00+01:00, 2024-08-18T15:00:00+01:00, 15.00,  0.285
 0.013, 2024-08-18T15:00:00+01:00, 2024-08-18T15:30:00+01:00, 15.00,  0.195
 0.006, 2024-08-18T15:30:00+01:00, 2024-08-18T16:00:00+01:00, 15.00,  0.090
 0.010, 2024-08-18T16:00:00+01:00, 2024-08-18T16:30:00+01:00, 15.00,  0.150
 0.021, 2024-08-18T16:30:00+01:00, 2024-08-18T17:00:00+01:00, 15.00,  0.315
 0.014, 2024-08-18T17:00:00+01:00, 2024-08-18T17:30:00+01:00, 15.00,  0.210
 0.009, 2024-08-18T17:30:00+01:00, 2024-08-18T18:00:00+01:00, 15.00,  0.135
 0.002, 2024-08-18T18:00:00+01:00, 2024-08-18T18:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T18:30:00+01:00, 2024-08-18T19:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-18T19:00:00+01:00, 2024-08-18T19:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-18T19:30:00+01:00, 2024-08-18T20:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-18T20:00:00+01:00, 2024-08-18T20:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-18T20:30:00+01:00, 2024-08-18T21:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T21:00:00+01:00, 2024-08-18T21:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T21:30:00+01:00, 2024-08-18T22:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T22:00:00+01:00, 2024-08-18T22:30:00+01:00, 15.00,  0.030
 0.006, 2024-08-18T22:30:00+01:00, 2024-08-18T23:00:00+01:00, 15.00,  0.090
 0.002, 2024-08-18T23:00:00+01:00, 2024-08-18T23:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-18T23:30:00+01:00, 2024-08-19T00:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-19T00:00:00+01:00, 2024-08-19T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T00:30:00+01:00, 2024-08-19T01:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-19T01:00:00+01:00, 2024-08-19T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T01:30:00+01:00, 2024-08-19T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T02:00:00+01:00, 2024-08-19T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-19T02:30:00+01:00, 2024-08-19T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T03:00:00+01:00, 2024-08-19T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T03:30:00+01:00, 2024-08-19T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T04:00:00+01:00, 2024-08-19T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T04:30:00+01:00, 2024-08-19T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T05:00:00+01:00, 2024-08-19T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-19T05:30:00+01:00, 2024-08-19T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T06:00:00+01:00, 2024-08-19T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T06:30:00+01:00, 2024-08-19T07:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-19T07:00:00+01:00, 2024-08-19T07:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T07:30:00+01:00, 2024-08-19T08:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T08:00:00+01:00, 2024-08-19T08:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T08:30:00+01:00, 2024-08-19T09:00:00+01:00, 15.00,  0.000
 0.005, 2024-08-19T09:00:00+01:00, 2024-08-19T09:30:00+01:00, 15.00,  0.075
 0.002, 2024-08-19T09:30:00+01:00, 2024-08-19T10:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-19T10:00:00+01:00, 2024-08-19T10:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-19T10:30:00+01:00, 2024-08-19T11:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-19T11:00:00+01:00, 2024-08-19T11:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-19T11:30:00+01:00, 2024-08-19T12:00:00+01:00, 15.00,  0.000
 0.003, 2024-08-19T12:00:00+01:00, 2024-08-19T12:30:00+01:00, 15.00,  0.045
