Consumption (kWh), Start, End, Price(p), Cost(p)
 0.317, 2023-08-14T22:00:00+01:00, 2023-08-14T22:30:00+01:00,    nu,    nul
 0.318, 2023-08-14T22:30:00+01:00, 2023-08-14T23:00:00+01:00,    nu,    nul
 0.305, 2023-08-14T23:00:00+01:00, 2023-08-14T23:30:00+01:00,    nu,    nul
 0.839, 2023-08-14T23:30:00+01:00, 2023-08-15T00:00:00+01:00,    nu,    nul
 0.380, 2023-08-15T00:00:00+01:00, 2023-08-15T00:30:00+01:00,    nu,    nul
 0.258, 2023-08-15T00:30:00+01:00, 2023-08-15T01:00:00+01:00,    nu,    nul
 0.220, 2023-08-15T01:00:00+01:00, 2023-08-15T01:30:00+01:00,    nu,    nul
 0.238, 2023-08-15T01:30:00+01:00, 2023-08-15T02:00:00+01:00,    nu,    nul
 0.222, 2023-08-15T02:00:00+01:00, 2023-08-15T02:30:00+01:00,    nu,    nul
 0.212, 2023-08-15T02:30:00+01:00, 2023-08-15T03:00:00+01:00,    nu,    nul
 0.223, 2023-08-15T03:00:00+01:00, 2023-08-15T03:30:00+01:00,    nu,    nul
 0.244, 2023-08-15T03:30:00+01:00, 2023-08-15T04:00:00+01:00,    nu,    nul
 0.208, 2023-08-15T04:00:00+01:00, 2023-08-15T04:30:00+01:00,    nu,    nul
 0.221, 2023-08-15T04:30:00+01:00, 2023-08-15T05:00:00+01:00,    nu,    nul
 0.239, 2023-08-15T05:00:00+01:00, 2023-08-15T05:30:00+01:00,    nu,    nul
 0.260, 2023-08-15T05:30:00+01:00, 2023-08-15T06:00:00+01:00,    nu,    nul
 0.229, 2023-08-15T06:00:00+01:00, 2023-08-15T06:30:00+01:00,    nu,    nul
 0.269, 2023-08-15T06:30:00+01:00, 2023-08-15T07:00:00+01:00,    nu,    nul
 0.232, 2023-08-15T07:00:00+01:00, 2023-08-15T07:30:00+01:00,    nu,    nul
 0.290, 2023-08-15T07:30:00+01:00, 2023-08-15T08:00:00+01:00,    nu,    nul
 0.257, 2023-08-15T08:00:00+01:00, 2023-08-15T08:30:00+01:00,    nu,    nul
 0.293, 2023-08-15T08:30:00+01:00, 2023-08-15T09:00:00+01:00,    nu,    nul
 0.521, 2023-08-15T09:00:00+01:00, 2023-08-15T09:30:00+01:00,    nu,    nul
 0.557, 2023-08-15T09:30:00+01:00, 2023-08-15T10:00:00+01:00,    nu,    nul
 0.577, 2023-08-15T10:00:00+01:00, 2023-08-15T10:30:00+01:00,    nu,    nul
 0.362, 2023-08-15T10:30:00+01:00, 2023-08-15T11:00:00+01:00,    nu,    nul
 0.433, 2023-08-15T11:00:00+01:00, 2023-08-15T11:30:00+01:00,    nu,    nul
 0.299, 2023-08-15T11:30:00+01:00, 2023-08-15T12:00:00+01:00,    nu,    nul
 0.298, 2023-08-15T12:00:00+01:00, 2023-08-15T12:30:00+01:00,    nu,    nul
 0.273, 2023-08-15T12:30:00+01:00, 2023-08-15T13:00:00+01:00,    nu,    nul
 0.296, 2023-08-15T13:00:00+01:00, 2023-08-15T13:30:00+01:00,    nu,    nul
 0.659, 2023-08-15T13:30:00+01:00, 2023-08-15T14:00:00+01:00,    nu,    nul
 0.418, 2023-08-15T14:00:00+01:00, 2023-08-15T14:30:00+01:00,    nu,    nul
 0.302, 2023-08-15T14:30:00+01:00, 2023-08-15T15:00:00+01:00,    nu,    nul
 0.280, 2023-08-15T15:00:00+01:00, 2023-08-15T15:30:00+01:00,    nu,    nul
 0.291, 2023-08-15T15:30:00+01:00, 2023-08-15T16:00:00+01:00,    nu,    nul
 0.385, 2023-08-15T16:00:00+01:00, 2023-08-15T16:30:00+01:00,    nu,    nul
 0.393, 2023-08-15T16:30:00+01:00, 2023-08-15T17:00:00+01:00,    nu,    nul
 0.542, 2023-08-15T17:00:00+01:00, 2023-08-15T17:30:00+01:00,    nu,    nul
 0.493, 2023-08-15T17:30:00+01:00, 2023-08-15T18:00:00+01:00,    nu,    nul
 0.419, 2023-08-15T18:00:00+01:00, 2023-08-15T18:30:00+01:00,    nu,    nul
 0.337, 2023-08-15T18:30:00+01:00, 2023-08-15T19:00:00+01:00,    nu,    nul
 0.331, 2023-08-15T19:00:00+01:00, 2023-08-15T19:30:00+01:00,    nu,    nul
 0.337, 2023-08-15T19:30:00+01:00, 2023-08-15T20:00:00+01:00,    nu,    nul
 0.290, 2023-08-15T20:00:00+01:00, 2023-08-15T20:30:00+01:00,    nu,    nul
 0.313, 2023-08-15T20:30:00+01:00, 2023-08-15T21:00:00+01:00,    nu,    nul
 0.308, 2023-08-15T21:00:00+01:00, 2023-08-15T21:30:00+01:00,    nu,    nul
 0.276, 2023-08-15T21:30:00+01:00, 2023-08-15T22:00:00+01:00,    nu,    nul
 0.258, 2023-08-15T22:00:00+01:00, 2023-08-15T22:30:00+01:00,    nu,    nul
 0.296, 2023-08-15T22:30:00+01:00, 2023-08-15T23:00:00+01:00,    nu,    nul
 0.294, 2023-08-15T23:00:00+01:00, 2023-08-15T23:30:00+01:00,    nu,    nul
 0.223, 2023-08-15T23:30:00+01:00, 2023-08-16T00:00:00+01:00,    nu,    nul
 0.219, 2023-08-16T00:00:00+01:00, 2023-08-16T00:30:00+01:00,    nu,    nul
 0.231, 2023-08-16T00:30:00+01:00, 2023-08-16T01:00:00+01:00,    nu,    nul
 0.225, 2023-08-16T01:00:00+01:00, 2023-08-16T01:30:00+01:00,    nu,    nul
 0.204, 2023-08-16T01:30:00+01:00, 2023-08-16T02:00:00+01:00,    nu,    nul
 0.222, 2023-08-16T02:00:00+01:00, 2023-08-16T02:30:00+01:00,    nu,    nul
 0.219, 2023-08-16T02:30:00+01:00, 2023-08-16T03:00:00+01:00,    nu,    nul
 0.220, 2023-08-16T03:00:00+01:00, 2023-08-16T03:30:00+01:00,    nu,    nul
 0.202, 2023-08-16T03:30:00+01:00, 2023-08-16T04:00:00+01:00,    nu,    nul
 0.222, 2023-08-16T04:00:00+01:00, 2023-08-16T04:30:00+01:00,    nu,    nul
 0.223, 2023-08-16T04:30:00+01:00, 2023-08-16T05:00:00+01:00,    nu,    nul
 0.233, 2023-08-16T05:00:00+01:00, 2023-08-16T05:30:00+01:00,    nu,    nul
 0.215, 2023-08-16T05:30:00+01:00, 2023-08-16T06:00:00+01:00,    nu,    nul
 0.234, 2023-08-16T06:00:00+01:00, 2023-08-16T06:30:00+01:00,    nu,    nul
 0.236, 2023-08-16T06:30:00+01:00, 2023-08-16T07:00:00+01:00,    nu,    nul
 0.220, 2023-08-16T07:00:00+01:00, 2023-08-16T07:30:00+01:00,    nu,    nul
 0.219, 2023-08-16T07:30:00+01:00, 2023-08-16T08:00:00+01:00,    nu,    nul
 0.231, 2023-08-16T08:00:00+01:00, 2023-08-16T08:30:00+01:00,    nu,    nul
 0.350, 2023-08-16T08:30:00+01:00, 2023-08-16T09:00:00+01:00,    nu,    nul
 0.396, 2023-08-16T09:00:00+01:00, 2023-08-16T09:30:00+01:00,    nu,    nul
 0.342, 2023-08-16T09:30:00+01:00, 2023-08-16T10:00:00+01:00,    nu,    nul
 0.326, 2023-08-16T10:00:00+01:00, 2023-08-16T10:30:00+01:00,    nu,    nul
 0.343, 2023-08-16T10:30:00+01:00, 2023-08-16T11:00:00+01:00,    nu,    nul
 0.394, 2023-08-16T11:00:00+01:00, 2023-08-16T11:30:00+01:00,    nu,    nul
 0.340, 2023-08-16T11:30:00+01:00, 2023-08-16T12:00:00+01:00,    nu,    nul
 0.953, 2023-08-16T12:00:00+01:00, 2023-08-16T12:30:00+01:00,    nu,    nul
 0.305, 2023-08-16T12:30:00+01:00, 2023-08-16T13:00:00+01:00,    nu,    nul
 0.281, 2023-08-16T13:00:00+01:00, 2023-08-16T13:30:00+01:00,    nu,    nul
 0.613, 2023-08-16T13:30:00+01:00, 2023-08-16T14:00:00+01:00,    nu,    nul
 0.314, 2023-08-16T14:00:00+01:00, 2023-08-16T14:30:00+01:00,    nu,    nul
 0.279, 2023-08-16T14:30:00+01:00, 2023-08-16T15:00:00+01:00,    nu,    nul
 0.282, 2023-08-16T15:00:00+01:00, 2023-08-16T15:30:00+01:00,    nu,    nul
 0.265, 2023-08-16T15:30:00+01:00, 2023-08-16T16:00:00+01:00,    nu,    nul
 0.259, 2023-08-16T16:00:00+01:00, 2023-08-16T16:30:00+01:00,    nu,    nul
 0.298, 2023-08-16T16:30:00+01:00, 2023-08-16T17:00:00+01:00,    nu,    nul
 0.592, 2023-08-16T17:00:00+01:00, 2023-08-16T17:30:00+01:00,    nu,    nul
 0.454, 2023-08-16T17:30:00+01:00, 2023-08-16T18:00:00+01:00,    nu,    nul
 0.350, 2023-08-16T18:00:00+01:00, 2023-08-16T18:30:00+01:00,    nu,    nul
 0.208, 2023-08-16T18:30:00+01:00, 2023-08-16T19:00:00+01:00,    nu,    nul
 0.320, 2023-08-16T19:00:00+01:00, 2023-08-16T19:30:00+01:00,    nu,    nul
 0.282, 2023-08-16T19:30:00+01:00, 2023-08-16T20:00:00+01:00,    nu,    nul
 0.287, 2023-08-16T20:00:00+01:00, 2023-08-16T20:30:00+01:00,    nu,    nul
 0.338, 2023-08-16T20:30:00+01:00, 2023-08-16T21:00:00+01:00,    nu,    nul
 0.317, 2023-08-16T21:00:00+01:00, 2023-08-16T21:30:00+01:00,    nu,    nul
 0.328, 2023-08-16T21:30:00+01:00, 2023-08-16T22:00:00+01:00,    nu,    nul
 0.355, 2023-08-16T22:00:00+01:00, 2023-08-16T22:30:00+01:00,    nu,    nul
 0.311, 2023-08-16T22:30:00+01:00, 2023-08-16T23:00:00+01:00,    nu,    nul
 0.299, 2023-08-16T23:00:00+01:00, 2023-08-16T23:30:00+01:00,    nu,    nul
 0.335, 2023-08-16T23:30:00+01:00, 2023-08-17T00:00:00+01:00,    nu,    nul
 0.361, 2023-08-17T00:00:00+01:00, 2023-08-17T00:30:00+01:00,    nu,    nul
 0.348, 2023-08-17T00:30:00+01:00, 2023-08-17T01:00:00+01:00,    nu,    nul
 0.225, 2023-08-17T01:00:00+01:00, 2023-08-17T01:30:00+01:00,    nu,    nul
 0.246, 2023-08-17T01:30:00+01:00, 2023-08-17T02:00:00+01:00,    nu,    nul
 0.208, 2023-08-17T02:00:00+01:00, 2023-08-17T02:30:00+01:00,    nu,    nul
 0.226, 2023-08-17T02:30:00+01:00, 2023-08-17T03:00:00+01:00,    nu,    nul
 0.242, 2023-08-17T03:00:00+01:00, 2023-08-17T03:30:00+01:00,    nu,    nul
 0.231, 2023-08-17T03:30:00+01:00, 2023-08-17T04:00:00+01:00,    nu,    nul
 0.215, 2023-08-17T04:00:00+01:00, 2023-08-17T04:30:00+01:00,    nu,    nul
 0.216, 2023-08-17T04:30:00+01:00, 2023-08-17T05:00:00+01:00,    nu,    nul
 0.247, 2023-08-17T05:00:00+01:00, 2023-08-17T05:30:00+01:00,    nu,    nul
 0.208, 2023-08-17T05:30:00+01:00, 2023-08-17T06:00:00+01:00,    nu,    nul
 0.216, 2023-08-17T06:00:00+01:00, 2023-08-17T06:30:00+01:00,    nu,    nul
 0.213, 2023-08-17T06:30:00+01:00, 2023-08-17T07:00:00+01:00,    nu,    nul
 0.228, 2023-08-17T07:00:00+01:00, 2023-08-17T07:30:00+01:00,    nu,    nul
 0.290, 2023-08-17T07:30:00+01:00, 2023-08-17T08:00:00+01:00,    nu,    nul
 0.278, 2023-08-17T08:00:00+01:00, 2023-08-17T08:30:00+01:00,    nu,    nul
 0.327, 2023-08-17T08:30:00+01:00, 2023-08-17T09:00:00+01:00,    nu,    nul
 0.342, 2023-08-17T09:00:00+01:00, 2023-08-17T09:30:00+01:00,    nu,    nul
 0.339, 2023-08-17T09:30:00+01:00, 2023-08-17T10:00:00+01:00,    nu,    nul
 0.320, 2023-08-17T10:00:00+01:00, 2023-08-17T10:30:00+01:00,    nu,    nul
 0.278, 2023-08-17T10:30:00+01:00, 2023-08-17T11:00:00+01:00,    nu,    nul
 0.295, 2023-08-17T11:00:00+01:00, 2023-08-17T11:30:00+01:00,    nu,    nul
 0.295, 2023-08-17T11:30:00+01:00, 2023-08-17T12:00:00+01:00,    nu,    nul
 1.692, 2023-08-17T12:00:00+01:00, 2023-08-17T12:30:00+01:00,    nu,    nul
 1.095, 2023-08-17T12:30:00+01:00, 2023-08-17T13:00:00+01:00,    nu,    nul
 0.402, 2023-08-17T13:00:00+01:00, 2023-08-17T13:30:00+01:00,    nu,    nul
 0.370, 2023-08-17T13:30:00+01:00, 2023-08-17T14:00:00+01:00,    nu,    nul
 0.737, 2023-08-17T14:00:00+01:00, 2023-08-17T14:30:00+01:00,    nu,    nul
 0.585, 2023-08-17T14:30:00+01:00, 2023-08-17T15:00:00+01:00,    nu,    nul
 0.461, 2023-08-17T15:00:00+01:00, 2023-08-17T15:30:00+01:00,    nu,    nul
 0.949, 2023-08-17T15:30:00+01:00, 2023-08-17T16:00:00+01:00,    nu,    nul
 0.277, 2023-08-17T16:00:00+01:00, 2023-08-17T16:30:00+01:00,    nu,    nul
 0.295, 2023-08-17T16:30:00+01:00, 2023-08-17T17:00:00+01:00,    nu,    nul
 0.276, 2023-08-17T17:00:00+01:00, 2023-08-17T17:30:00+01:00,    nu,    nul
 0.342, 2023-08-17T17:30:00+01:00, 2023-08-17T18:00:00+01:00,    nu,    nul
 0.318, 2023-08-17T18:00:00+01:00, 2023-08-17T18:30:00+01:00,    nu,    nul
 0.331, 2023-08-17T18:30:00+01:00, 2023-08-17T19:00:00+01:00,    nu,    nul
 0.318, 2023-08-17T19:00:00+01:00, 2023-08-17T19:30:00+01:00,    nu,    nul
 0.280, 2023-08-17T19:30:00+01:00, 2023-08-17T20:00:00+01:00,    nu,    nul
 0.253, 2023-08-17T20:00:00+01:00, 2023-08-17T20:30:00+01:00,    nu,    nul
 0.298, 2023-08-17T20:30:00+01:00, 2023-08-17T21:00:00+01:00,    nu,    nul
 0.307, 2023-08-17T21:00:00+01:00, 2023-08-17T21:30:00+01:00,    nu,    nul
 0.298, 2023-08-17T21:30:00+01:00, 2023-08-17T22:00:00+01:00,    nu,    nul
 0.336, 2023-08-17T22:00:00+01:00, 2023-08-17T22:30:00+01:00,    nu,    nul
 0.270, 2023-08-17T22:30:00+01:00, 2023-08-17T23:00:00+01:00,    nu,    nul
 0.223, 2023-08-17T23:00:00+01:00, 2023-08-17T23:30:00+01:00,    nu,    nul
 0.244, 2023-08-17T23:30:00+01:00, 2023-08-18T00:00:00+01:00,    nu,    nul
 0.212, 2023-08-18T00:00:00+01:00, 2023-08-18T00:30:00+01:00,    nu,    nul
 0.222, 2023-08-18T00:30:00+01:00, 2023-08-18T01:00:00+01:00,    nu,    nul
 0.226, 2023-08-18T01:00:00+01:00, 2023-08-18T01:30:00+01:00,    nu,    nul
 0.216, 2023-08-18T01:30:00+01:00, 2023-08-18T02:00:00+01:00,    nu,    nul
 0.825, 2023-08-18T02:00:00+01:00, 2023-08-18T02:30:00+01:00,    nu,    nul
 0.246, 2023-08-18T02:30:00+01:00, 2023-08-18T03:00:00+01:00,    nu,    nul
 0.255, 2023-08-18T03:00:00+01:00, 2023-08-18T03:30:00+01:00,    nu,    nul
 0.205, 2023-08-18T03:30:00+01:00, 2023-08-18T04:00:00+01:00,    nu,    nul
 0.220, 2023-08-18T04:00:00+01:00, 2023-08-18T04:30:00+01:00,    nu,    nul
 0.233, 2023-08-18T04:30:00+01:00, 2023-08-18T05:00:00+01:00,    nu,    nul
 0.235, 2023-08-18T05:00:00+01:00, 2023-08-18T05:30:00+01:00,    nu,    nul
 0.232, 2023-08-18T05:30:00+01:00, 2023-08-18T06:00:00+01:00,    nu,    nul
 0.300, 2023-08-18T06:00:00+01:00, 2023-08-18T06:30:00+01:00,    nu,    nul
 0.276, 2023-08-18T06:30:00+01:00, 2023-08-18T07:00:00+01:00,    nu,    nul
 0.332, 2023-08-18T07:00:00+01:00, 2023-08-18T07:30:00+01:00,    nu,    nul
 0.497, 2023-08-18T07:30:00+01:00, 2023-08-18T08:00:00+01:00,    nu,    nul
 0.323, 2023-08-18T08:00:00+01:00, 2023-08-18T08:30:00+01:00,    nu,    nul
 0.359, 2023-08-18T08:30:00+01:00, 2023-08-18T09:00:00+01:00,    nu,    nul
 0.294, 2023-08-18T09:00:00+01:00, 2023-08-18T09:30:00+01:00,    nu,    nul
 0.328, 2023-08-18T09:30:00+01:00, 2023-08-18T10:00:00+01:00,    nu,    nul
 0.302, 2023-08-18T10:00:00+01:00, 2023-08-18T10:30:00+01:00,    nu,    nul
 0.318, 2023-08-18T10:30:00+01:00, 2023-08-18T11:00:00+01:00,    nu,    nul
 0.944, 2023-08-18T11:00:00+01:00, 2023-08-18T11:30:00+01:00,    nu,    nul
 0.459, 2023-08-18T11:30:00+01:00, 2023-08-18T12:00:00+01:00,    nu,    nul
 0.295, 2023-08-18T12:00:00+01:00, 2023-08-18T12:30:00+01:00,    nu,    nul
 0.329, 2023-08-18T12:30:00+01:00, 2023-08-18T13:00:00+01:00,    nu,    nul
 0.303, 2023-08-18T13:00:00+01:00, 2023-08-18T13:30:00+01:00,    nu,    nul
 0.332, 2023-08-18T13:30:00+01:00, 2023-08-18T14:00:00+01:00,    nu,    nul
 0.308, 2023-08-18T14:00:00+01:00, 2023-08-18T14:30:00+01:00,    nu,    nul
 0.332, 2023-08-18T14:30:00+01:00, 2023-08-18T15:00:00+01:00,    nu,    nul
 0.491, 2023-08-18T15:00:00+01:00, 2023-08-18T15:30:00+01:00,    nu,    nul
 0.317, 2023-08-18T15:30:00+01:00, 2023-08-18T16:00:00+01:00,    nu,    nul
 0.419, 2023-08-18T16:00:00+01:00, 2023-08-18T16:30:00+01:00,    nu,    nul
 0.327, 2023-08-18T16:30:00+01:00, 2023-08-18T17:00:00+01:00,    nu,    nul
 0.306, 2023-08-18T17:00:00+01:00, 2023-08-18T17:30:00+01:00,    nu,    nul
 0.286, 2023-08-18T17:30:00+01:00, 2023-08-18T18:00:00+01:00,    nu,    nul
 0.272, 2023-08-18T18:00:00+01:00, 2023-08-18T18:30:00+01:00,    nu,    nul
 0.321, 2023-08-18T18:30:00+01:00, 2023-08-18T19:00:00+01:00,    nu,    nul
 0.334, 2023-08-18T19:00:00+01:00, 2023-08-18T19:30:00+01:00,    nu,    nul
 0.332, 2023-08-18T19:30:00+01:00, 2023-08-18T20:00:00+01:00,    nu,    nul
 0.325, 2023-08-18T20:00:00+01:00, 2023-08-18T20:30:00+01:00,    nu,    nul
 0.324, 2023-08-18T20:30:00+01:00, 2023-08-18T21:00:00+01:00,    nu,    nul
 0.357, 2023-08-18T21:00:00+01:00, 2023-08-18T21:30:00+01:00,    nu,    nul
 0.360, 2023-08-18T21:30:00+01:00, 2023-08-18T22:00:00+01:00,    nu,    nul
 0.320, 2023-08-18T22:00:00+01:00, 2023-08-18T22:30:00+01:00,    nu,    nul
 0.329, 2023-08-18T22:30:00+01:00, 2023-08-18T23:00:00+01:00,    nu,    nul
 0.299, 2023-08-18T23:00:00+01:00, 2023-08-18T23:30:00+01:00,    nu,    nul
 0.218, 2023-08-18T23:30:00+01:00, 2023-08-19T00:00:00+01:00,    nu,    nul
 0.258, 2023-08-19T00:00:00+01:00, 2023-08-19T00:30:00+01:00,    nu,    nul
 0.243, 2023-08-19T00:30:00+01:00, 2023-08-19T01:00:00+01:00,    nu,    nul
 0.226, 2023-08-19T01:00:00+01:00, 2023-08-19T01:30:00+01:00,    nu,    nul
 0.256, 2023-08-19T01:30:00+01:00, 2023-08-19T02:00:00+01:00,    nu,    nul
 0.219, 2023-08-19T02:00:00+01:00, 2023-08-19T02:30:00+01:00,    nu,    nul
 0.219, 2023-08-19T02:30:00+01:00, 2023-08-19T03:00:00+01:00,    nu,    nul
 0.251, 2023-08-19T03:00:00+01:00, 2023-08-19T03:30:00+01:00,    nu,    nul
 0.227, 2023-08-19T03:30:00+01:00, 2023-08-19T04:00:00+01:00,    nu,    nul
 0.227, 2023-08-19T04:00:00+01:00, 2023-08-19T04:30:00+01:00,    nu,    nul
 0.230, 2023-08-19T04:30:00+01:00, 2023-08-19T05:00:00+01:00,    nu,    nul
 0.265, 2023-08-19T05:00:00+01:00, 2023-08-19T05:30:00+01:00,    nu,    nul
 0.232, 2023-08-19T05:30:00+01:00, 2023-08-19T06:00:00+01:00,    nu,    nul
 0.247, 2023-08-19T06:00:00+01:00, 2023-08-19T06:30:00+01:00,    nu,    nul
 0.249, 2023-08-19T06:30:00+01:00, 2023-08-19T07:00:00+01:00,    nu,    nul
 0.229, 2023-08-19T07:00:00+01:00, 2023-08-19T07:30:00+01:00,    nu,    nul
 0.232, 2023-08-19T07:30:00+01:00, 2023-08-19T08:00:00+01:00,    nu,    nul
 0.274, 2023-08-19T08:00:00+01:00, 2023-08-19T08:30:00+01:00,    nu,    nul
 0.343, 2023-08-19T08:30:00+01:00, 2023-08-19T09:00:00+01:00,    nu,    nul
 0.305, 2023-08-19T09:00:00+01:00, 2023-08-19T09:30:00+01:00,    nu,    nul
 0.331, 2023-08-19T09:30:00+01:00, 2023-08-19T10:00:00+01:00,    nu,    nul
 0.286, 2023-08-19T10:00:00+01:00, 2023-08-19T10:30:00+01:00,    nu,    nul
 0.354, 2023-08-19T10:30:00+01:00, 2023-08-19T11:00:00+01:00,    nu,    nul
 0.798, 2023-08-19T11:00:00+01:00, 2023-08-19T11:30:00+01:00,    nu,    nul
 1.284, 2023-08-19T11:30:00+01:00, 2023-08-19T12:00:00+01:00,    nu,    nul
 0.492, 2023-08-19T12:00:00+01:00, 2023-08-19T12:30:00+01:00,    nu,    nul
 0.648, 2023-08-19T12:30:00+01:00, 2023-08-19T13:00:00+01:00,    nu,    nul
 0.742, 2023-08-19T13:00:00+01:00, 2023-08-19T13:30:00+01:00,    nu,    nul
 0.322, 2023-08-19T13:30:00+01:00, 2023-08-19T14:00:00+01:00,    nu,    nul
 0.297, 2023-08-19T14:00:00+01:00, 2023-08-19T14:30:00+01:00,    nu,    nul
 0.281, 2023-08-19T14:30:00+01:00, 2023-08-19T15:00:00+01:00,    nu,    nul
 0.216, 2023-08-19T15:00:00+01:00, 2023-08-19T15:30:00+01:00,    nu,    nul
 0.275, 2023-08-19T15:30:00+01:00, 2023-08-19T16:00:00+01:00,    nu,    nul
 0.256, 2023-08-19T16:00:00+01:00, 2023-08-19T16:30:00+01:00,    nu,    nul
 0.229, 2023-08-19T16:30:00+01:00, 2023-08-19T17:00:00+01:00,    nu,    nul
 0.219, 2023-08-19T17:00:00+01:00, 2023-08-19T17:30:00+01:00,    nu,    nul
 0.674, 2023-08-19T17:30:00+01:00, 2023-08-19T18:00:00+01:00,    nu,    nul
 0.313, 2023-08-19T18:00:00+01:00, 2023-08-19T18:30:00+01:00,    nu,    nul
 0.337, 2023-08-19T18:30:00+01:00, 2023-08-19T19:00:00+01:00,    nu,    nul
 0.379, 2023-08-19T19:00:00+01:00, 2023-08-19T19:30:00+01:00,    nu,    nul
 0.282, 2023-08-19T19:30:00+01:00, 2023-08-19T20:00:00+01:00,    nu,    nul
 0.250, 2023-08-19T20:00:00+01:00, 2023-08-19T20:30:00+01:00,    nu,    nul
 0.328, 2023-08-19T20:30:00+01:00, 2023-08-19T21:00:00+01:00,    nu,    nul
 0.312, 2023-08-19T21:00:00+01:00, 2023-08-19T21:30:00+01:00,    nu,    nul
 0.316, 2023-08-19T21:30:00+01:00, 2023-08-19T22:00:00+01:00,    nu,    nul
 0.336, 2023-08-19T22:00:00+01:00, 2023-08-19T22:30:00+01:00,    nu,    nul
 0.309, 2023-08-19T22:30:00+01:00, 2023-08-19T23:00:00+01:00,    nu,    nul
 0.301, 2023-08-19T23:00:00+01:00, 2023-08-19T23:30:00+01:00,    nu,    nul
 0.286, 2023-08-19T23:30:00+01:00, 2023-08-20T00:00:00+01:00,    nu,    nul
 0.244, 2023-08-20T00:00:00+01:00, 2023-08-20T00:30:00+01:00,    nu,    nul
 0.204, 2023-08-20T00:30:00+01:00, 2023-08-20T01:00:00+01:00,    nu,    nul
 0.224, 2023-08-20T01:00:00+01:00, 2023-08-20T01:30:00+01:00,    nu,    nul
 0.234, 2023-08-20T01:30:00+01:00, 2023-08-20T02:00:00+01:00,    nu,    nul
 0.214, 2023-08-20T02:00:00+01:00, 2023-08-20T02:30:00+01:00,    nu,    nul
 0.201, 2023-08-20T02:30:00+01:00, 2023-08-20T03:00:00+01:00,    nu,    nul
 0.233, 2023-08-20T03:00:00+01:00, 2023-08-20T03:30:00+01:00,    nu,    nul
 0.226, 2023-08-20T03:30:00+01:00, 2023-08-20T04:00:00+01:00,    nu,    nul
 0.213, 2023-08-20T04:00:00+01:00, 2023-08-20T04:30:00+01:00,    nu,    nul
 0.208, 2023-08-20T04:30:00+01:00, 2023-08-20T05:00:00+01:00,    nu,    nul
 0.256, 2023-08-20T05:00:00+01:00, 2023-08-20T05:30:00+01:00,    nu,    nul
 0.224, 2023-08-20T05:30:00+01:00, 2023-08-20T06:00:00+01:00,    nu,    nul
 0.226, 2023-08-20T06:00:00+01:00, 2023-08-20T06:30:00+01:00,    nu,    nul
 0.232, 2023-08-20T06:30:00+01:00, 2023-08-20T07:00:00+01:00,    nu,    nul
 0.243, 2023-08-20T07:00:00+01:00, 2023-08-20T07:30:00+01:00,    nu,    nul
 0.214, 2023-08-20T07:30:00+01:00, 2023-08-20T08:00:00+01:00,    nu,    nul
 0.226, 2023-08-20T08:00:00+01:00, 2023-08-20T08:30:00+01:00,    nu,    nul
 0.362, 2023-08-20T08:30:00+01:00, 2023-08-20T09:00:00+01:00,    nu,    nul
 0.344, 2023-08-20T09:00:00+01:00, 2023-08-20T09:30:00+01:00,    nu,    nul
 0.324, 2023-08-20T09:30:00+01:00, 2023-08-20T10:00:00+01:00,    nu,    nul
 0.308, 2023-08-20T10:00:00+01:00, 2023-08-20T10:30:00+01:00,    nu,    nul
 0.410, 2023-08-20T10:30:00+01:00, 2023-08-20T11:00:00+01:00,    nu,    nul
 0.315, 2023-08-20T11:00:00+01:00, 2023-08-20T11:30:00+01:00,    nu,    nul
 0.650, 2023-08-20T11:30:00+01:00, 2023-08-20T12:00:00+01:00,    nu,    nul
 0.378, 2023-08-20T12:00:00+01:00, 2023-08-20T12:30:00+01:00,    nu,    nul
 0.379, 2023-08-20T12:30:00+01:00, 2023-08-20T13:00:00+01:00,    nu,    nul
 1.400, 2023-08-20T13:00:00+01:00, 2023-08-20T13:30:00+01:00,    nu,    nul
 0.608, 2023-08-20T13:30:00+01:00, 2023-08-20T14:00:00+01:00,    nu,    nul
 0.382, 2023-08-20T14:00:00+01:00, 2023-08-20T14:30:00+01:00,    nu,    nul
 0.380, 2023-08-20T14:30:00+01:00, 2023-08-20T15:00:00+01:00,    nu,    nul
 0.358, 2023-08-20T15:00:00+01:00, 2023-08-20T15:30:00+01:00,    nu,    nul
 0.256, 2023-08-20T15:30:00+01:00, 2023-08-20T16:00:00+01:00,    nu,    nul
 0.403, 2023-08-20T16:00:00+01:00, 2023-08-20T16:30:00+01:00,    nu,    nul
 0.319, 2023-08-20T16:30:00+01:00, 2023-08-20T17:00:00+01:00,    nu,    nul
 0.264, 2023-08-20T17:00:00+01:00, 2023-08-20T17:30:00+01:00,    nu,    nul
 0.378, 2023-08-20T17:30:00+01:00, 2023-08-20T18:00:00+01:00,    nu,    nul
 0.303, 2023-08-20T18:00:00+01:00, 2023-08-20T18:30:00+01:00,    nu,    nul
 0.284, 2023-08-20T18:30:00+01:00, 2023-08-20T19:00:00+01:00,    nu,    nul
 0.221, 2023-08-20T19:00:00+01:00, 2023-08-20T19:30:00+01:00,    nu,    nul
 0.511, 2023-08-20T19:30:00+01:00, 2023-08-20T20:00:00+01:00,    nu,    nul
 0.307, 2023-08-20T20:00:00+01:00, 2023-08-20T20:30:00+01:00,    nu,    nul
